#time,accel_x,accel_y,accel_z
321.764277,57.427742,191.425808,9743.573627
321.766997,114.855485,210.568389,9858.429112
321.769718,57.427742,95.712904,9781.858789
321.772439,38.285162,76.570323,9762.716208
321.775160,57.427742,95.712904,9781.858789
321.777880,57.427742,133.998066,9762.716208
321.780601,38.285162,210.568389,9724.431046
321.783322,-38.285162,248.853550,9801.001370
321.786042,76.570323,210.568389,9762.716208
321.788763,153.140646,114.855485,9801.001370
321.791484,114.855485,76.570323,9915.856854
321.794205,38.285162,172.283227,10049.854920
321.796925,19.142581,191.425808,9896.714274
321.799646,76.570323,267.996131,9973.284597
321.802367,95.712904,191.425808,9934.999435
321.805088,38.285162,248.853550,9915.856854
321.807808,95.712904,191.425808,9934.999435
321.810529,76.570323,248.853550,9858.429112
321.813250,19.142581,153.140646,9839.286531
321.815970,76.570323,248.853550,9724.431046
321.818691,57.427742,191.425808,9762.716208
321.821412,76.570323,172.283227,9743.573627
321.824133,38.285162,172.283227,9839.286531
321.826853,76.570323,153.140646,9801.001370
321.829574,114.855485,287.138712,9801.001370
321.832295,114.855485,172.283227,9858.429112
321.835016,57.427742,95.712904,9781.858789
321.837736,19.142581,153.140646,9801.001370
321.840457,76.570323,153.140646,9858.429112
321.843178,-0.000000,191.425808,9801.001370
321.845898,76.570323,210.568389,9858.429112
321.848619,76.570323,191.425808,9839.286531
321.851340,19.142581,114.855485,9877.571693
321.854061,95.712904,133.998066,9915.856854
321.856781,76.570323,210.568389,9820.143950
321.859502,114.855485,172.283227,9858.429112
321.862223,133.998066,114.855485,9820.143950
321.865020,38.285162,153.140646,9915.856854
321.867818,95.712904,153.140646,9934.999435
321.870615,76.570323,172.283227,9877.571693
321.873413,57.427742,114.855485,9896.714274
321.876210,19.142581,153.140646,9820.143950
321.879007,95.712904,114.855485,9896.714274
321.881805,19.142581,133.998066,9896.714274
321.884602,19.142581,191.425808,9781.858789
321.887400,38.285162,95.712904,9839.286531
321.890197,114.855485,133.998066,9877.571693
321.892994,76.570323,210.568389,9820.143950
321.895792,57.427742,95.712904,9781.858789
321.898589,76.570323,114.855485,9858.429112
321.901387,57.427742,95.712904,9801.001370
321.904184,114.855485,95.712904,9896.714274
321.906981,38.285162,38.285162,9801.001370
321.909779,114.855485,57.427742,9896.714274
321.912576,133.998066,191.425808,9877.571693
321.915374,76.570323,229.710970,9820.143950
321.918171,172.283227,325.423874,9839.286531
321.920969,95.712904,248.853550,9934.999435
321.923766,114.855485,153.140646,9877.571693
