#time,accel_x,accel_y,accel_z
357.390966,76.570323,229.710970,9877.571693
357.393754,57.427742,153.140646,9934.999435
357.396543,19.142581,133.998066,9915.856854
357.399331,57.427742,210.568389,9934.999435
357.402119,57.427742,133.998066,9934.999435
357.404907,153.140646,210.568389,9934.999435
357.407695,57.427742,191.425808,9934.999435
357.410483,38.285162,210.568389,9896.714274
357.413271,114.855485,191.425808,9877.571693
357.416059,172.283227,153.140646,9915.856854
357.418848,153.140646,191.425808,9877.571693
357.421636,172.283227,210.568389,9724.431046
357.424424,57.427742,210.568389,9743.573627
357.427212,114.855485,114.855485,9762.716208
357.430000,19.142581,191.425808,9896.714274
357.432788,57.427742,114.855485,9839.286531
357.435576,19.142581,133.998066,9820.143950
357.438364,57.427742,133.998066,9877.571693
357.441152,19.142581,95.712904,9877.571693
357.443941,19.142581,133.998066,9896.714274
357.446729,57.427742,114.855485,9781.858789
357.449517,19.142581,191.425808,9781.858789
357.452305,133.998066,172.283227,9839.286531
357.455093,76.570323,172.283227,9762.716208
357.457881,114.855485,114.855485,9877.571693
357.460669,114.855485,210.568389,9877.571693
357.463457,114.855485,172.283227,9877.571693
357.466282,114.855485,114.855485,9858.429112
357.469107,76.570323,210.568389,9820.143950
357.471931,114.855485,172.283227,9877.571693
357.474756,76.570323,133.998066,9915.856854
357.477580,38.285162,172.283227,9915.856854
357.480405,57.427742,153.140646,9934.999435
357.483229,38.285162,172.283227,9915.856854
357.486054,76.570323,210.568389,9820.143950
357.488878,19.142581,133.998066,9801.001370
357.491703,19.142581,153.140646,9801.001370
357.494527,19.142581,153.140646,9839.286531
357.497352,19.142581,153.140646,9781.858789
357.500176,76.570323,210.568389,9820.143950
357.503001,57.427742,95.712904,9781.858789
357.505825,76.570323,76.570323,9724.431046
357.508650,57.427742,95.712904,9896.714274
357.511474,57.427742,57.427742,9839.286531
357.514299,76.570323,133.998066,9839.286531
357.517123,76.570323,248.853550,9820.143950
357.519948,76.570323,210.568389,9877.571693
357.522772,76.570323,114.855485,9858.429112
357.525597,172.283227,114.855485,9915.856854
357.528421,95.712904,95.712904,9896.714274
357.531246,76.570323,153.140646,9915.856854
357.534070,76.570323,229.710970,9877.571693
357.536895,38.285162,210.568389,9915.856854
357.539719,95.712904,306.281293,9896.714274
357.542544,38.285162,172.283227,9743.573627
357.545368,76.570323,248.853550,9915.856854
357.548193,19.142581,153.140646,9839.286531
357.551017,114.855485,133.998066,9743.573627
357.553842,-0.000000,248.853550,9781.858789
357.556667,-0.000000,191.425808,9781.858789
357.559491,19.142581,210.568389,9839.286531
357.562316,-38.285162,248.853550,9839.286531
357.565140,19.142581,287.138712,9743.573627
357.567965,57.427742,191.425808,9934.999435
357.570789,114.855485,210.568389,9801.001370
357.573614,95.712904,114.855485,9877.571693
357.576438,210.568389,191.425808,9896.714274
357.579249,57.427742,229.710970,9896.714274
357.582060,19.142581,248.853550,9781.858789
357.584871,95.712904,287.138712,9858.429112
357.587682,95.712904,153.140646,10011.569758
357.590493,57.427742,287.138712,9781.858789
357.593304,76.570323,172.283227,9858.429112
357.596115,172.283227,267.996131,9858.429112
357.598926,95.712904,267.996131,9934.999435
357.601737,19.142581,153.140646,9781.858789
357.604548,-57.427742,210.568389,9915.856854
357.607359,-19.142581,267.996131,9877.571693
357.610170,-0.000000,191.425808,9781.858789
357.612981,95.712904,172.283227,9762.716208
357.615792,114.855485,114.855485,9781.858789
357.618603,19.142581,133.998066,9781.858789
357.621414,95.712904,248.853550,9724.431046
357.624225,19.142581,210.568389,9839.286531
357.627036,95.712904,229.710970,9762.716208
357.629847,19.142581,172.283227,9896.714274
357.632658,114.855485,114.855485,9820.143950
357.635469,57.427742,95.712904,9801.001370
357.638280,95.712904,153.140646,10049.854920
357.641091,133.998066,248.853550,9762.716208
357.643902,-19.142581,210.568389,9915.856854
357.646712,57.427742,287.138712,9896.714274
357.649523,-0.000000,153.140646,9896.714274
357.652334,76.570323,114.855485,9801.001370
357.655145,-19.142581,57.427742,9934.999435
357.657956,76.570323,76.570323,9915.856854
357.660767,76.570323,191.425808,9877.571693
357.663578,95.712904,172.283227,9839.286531
357.666389,191.425808,191.425808,9762.716208
357.669200,38.285162,38.285162,9820.143950
357.672011,191.425808,95.712904,9743.573627
