#time,accel_x,accel_y,accel_z
349.927950,76.570323,172.283227,9877.571693
349.930953,76.570323,191.425808,9877.571693
349.933956,76.570323,172.283227,9877.571693
349.936958,19.142581,153.140646,9801.001370
349.939961,114.855485,229.710970,9858.429112
349.942964,114.855485,210.568389,9820.143950
349.945966,-19.142581,210.568389,9973.284597
349.948969,76.570323,153.140646,9839.286531
349.951972,76.570323,210.568389,9820.143950
349.954974,133.998066,172.283227,9839.286531
349.957977,76.570323,229.710970,9877.571693
349.960980,153.140646,95.712904,9858.429112
349.963982,76.570323,114.855485,9858.429112
349.966985,57.427742,95.712904,9896.714274
349.969988,19.142581,133.998066,9839.286531
349.972990,19.142581,306.281293,9934.999435
349.975993,76.570323,267.996131,9915.856854
349.978996,57.427742,133.998066,9667.003304
349.981999,114.855485,38.285162,9743.573627
349.985001,153.140646,38.285162,9877.571693
349.988004,95.712904,133.998066,9743.573627
349.991007,95.712904,306.281293,9781.858789
349.994009,76.570323,229.710970,9877.571693
349.997012,76.570323,229.710970,9877.571693
350.000015,19.142581,114.855485,10011.569758
350.003017,95.712904,76.570323,10011.569758
350.006020,191.425808,114.855485,9934.999435
350.009023,76.570323,114.855485,9820.143950
350.011394,19.142581,76.570323,9934.999435
350.013765,19.142581,287.138712,9934.999435
350.016137,19.142581,191.425808,9858.429112
350.018508,76.570323,229.710970,9820.143950
350.020880,76.570323,172.283227,9762.716208
350.023251,57.427742,95.712904,9781.858789
350.025623,57.427742,95.712904,9781.858789
350.027994,76.570323,114.855485,9762.716208
350.030365,76.570323,172.283227,9743.573627
350.032737,57.427742,191.425808,9743.573627
350.035108,133.998066,114.855485,9858.429112
350.037480,153.140646,153.140646,9973.284597
350.039851,38.285162,172.283227,9973.284597
350.042222,-19.142581,114.855485,9973.284597
350.044594,38.285162,210.568389,9915.856854
350.046965,95.712904,191.425808,9877.571693
350.049337,133.998066,229.710970,9877.571693
350.051708,57.427742,191.425808,9934.999435
350.054080,57.427742,248.853550,9877.571693
350.056451,57.427742,306.281293,9801.001370
350.058822,153.140646,229.710970,9801.001370
350.061194,76.570323,172.283227,9877.571693
350.063565,95.712904,191.425808,9743.573627
350.065937,95.712904,153.140646,9762.716208
350.068308,76.570323,172.283227,9762.716208
350.070680,76.570323,153.140646,9820.143950
350.073051,133.998066,191.425808,9877.571693
350.075422,19.142581,133.998066,9839.286531
350.077794,19.142581,133.998066,9781.858789
350.080165,76.570323,172.283227,9877.571693
350.082537,114.855485,172.283227,9839.286531
350.084908,95.712904,153.140646,9858.429112
350.087280,76.570323,153.140646,9877.571693
350.089651,76.570323,229.710970,9762.716208
350.092022,76.570323,172.283227,9820.143950
350.094394,153.140646,229.710970,9896.714274
350.096765,76.570323,210.568389,9839.286531
350.099137,114.855485,172.283227,9801.001370
350.101508,76.570323,210.568389,9877.571693
350.103880,153.140646,114.855485,9839.286531
350.106387,57.427742,95.712904,9896.714274
350.108895,57.427742,153.140646,9954.142016
350.111402,76.570323,114.855485,9877.571693
350.113910,38.285162,172.283227,9915.856854
350.116418,38.285162,172.283227,9896.714274
350.118925,76.570323,114.855485,9877.571693
350.121433,38.285162,76.570323,9820.143950
350.123940,76.570323,172.283227,9820.143950
350.126448,19.142581,95.712904,9762.716208
350.128956,-19.142581,153.140646,9839.286531
350.131463,95.712904,114.855485,9820.143950
350.133971,38.285162,-38.285162,9762.716208
350.136478,38.285162,76.570323,9839.286531
350.138986,-0.000000,133.998066,9781.858789
350.141494,76.570323,172.283227,9858.429112
350.144001,114.855485,210.568389,9762.716208
350.146509,114.855485,210.568389,9801.001370
350.149016,153.140646,95.712904,9839.286531
350.151524,114.855485,38.285162,9973.284597
350.154032,57.427742,153.140646,9973.284597
350.156539,19.142581,133.998066,9896.714274
350.159047,57.427742,191.425808,10011.569758
350.161554,76.570323,248.853550,9896.714274
350.164062,-0.000000,210.568389,9973.284597
350.166570,38.285162,76.570323,9858.429112
350.169077,19.142581,191.425808,9781.858789
350.171585,76.570323,229.710970,9762.716208
350.174092,38.285162,114.855485,9705.288466
350.176600,191.425808,210.568389,9762.716208
350.179108,57.427742,133.998066,9705.288466
350.181615,133.998066,172.283227,9820.143950
350.184123,19.142581,153.140646,9781.858789
350.186630,-0.000000,153.140646,9839.286531
350.189138,-38.285162,191.425808,9781.858789
350.191646,38.285162,210.568389,9992.427178
350.194153,19.142581,172.283227,9781.858789
350.196661,191.425808,191.425808,9858.429112
350.199168,19.142581,210.568389,9801.001370
350.201676,210.568389,210.568389,9915.856854
350.204184,57.427742,287.138712,9896.714274
350.206740,38.285162,172.283227,9973.284597
350.209296,38.285162,248.853550,9801.001370
350.211852,172.283227,133.998066,9934.999435
350.214408,19.142581,191.425808,9858.429112
350.216964,229.710970,210.568389,9896.714274
350.219520,19.142581,153.140646,9801.001370
350.222076,95.712904,191.425808,9877.571693
350.224632,-19.142581,191.425808,9781.858789
350.227188,57.427742,191.425808,9934.999435
