#time,accel_x,accel_y,accel_z
303.003596,95.712904,210.568389,9877.571693
303.006003,133.998066,114.855485,9839.286531
303.008409,76.570323,229.710970,9839.286531
303.010816,76.570323,229.710970,9858.429112
303.013223,38.285162,248.853550,9858.429112
303.015630,57.427742,191.425808,9877.571693
303.018037,-19.142581,76.570323,9839.286531
303.020444,114.855485,172.283227,9877.571693
303.022850,57.427742,95.712904,9858.429112
303.025257,95.712904,114.855485,9877.571693
303.027664,19.142581,114.855485,9934.999435
303.030071,38.285162,133.998066,9801.001370
303.032478,95.712904,267.996131,9896.714274
303.034885,76.570323,114.855485,9801.001370
303.037292,76.570323,38.285162,9686.145885
303.039698,38.285162,-38.285162,9858.429112
303.042105,76.570323,0.000000,9820.143950
303.044512,133.998066,172.283227,9762.716208
303.046919,76.570323,267.996131,9915.856854
303.049326,38.285162,325.423874,9877.571693
303.051733,95.712904,191.425808,9973.284597
303.054139,19.142581,95.712904,9934.999435
303.056546,133.998066,172.283227,9877.571693
303.058953,133.998066,114.855485,9858.429112
303.061360,57.427742,133.998066,9877.571693
303.063767,153.140646,210.568389,9973.284597
303.066174,57.427742,191.425808,9934.999435
303.068794,-0.000000,191.425808,9820.143950
303.071414,76.570323,210.568389,9762.716208
303.074034,57.427742,57.427742,9858.429112
303.076653,76.570323,114.855485,9762.716208
303.079273,76.570323,172.283227,9762.716208
303.081893,95.712904,114.855485,9762.716208
303.084513,38.285162,306.281293,9781.858789
303.087133,38.285162,267.996131,9762.716208
303.089753,19.142581,191.425808,9801.001370
303.092373,95.712904,172.283227,9877.571693
303.094993,57.427742,114.855485,9915.856854
303.097613,38.285162,172.283227,9973.284597
303.100233,-0.000000,191.425808,9896.714274
303.102853,57.427742,229.710970,9896.714274
303.105473,95.712904,287.138712,9877.571693
303.108093,114.855485,191.425808,9934.999435
303.110713,95.712904,248.853550,9934.999435
303.113333,57.427742,210.568389,9877.571693
303.115953,76.570323,172.283227,9858.429112
303.118573,76.570323,172.283227,9858.429112
303.121193,76.570323,210.568389,9762.716208
303.123813,114.855485,133.998066,9724.431046
303.126433,95.712904,95.712904,9839.286531
303.129053,76.570323,191.425808,9762.716208
303.131673,76.570323,210.568389,9877.571693
303.134292,76.570323,114.855485,9877.571693
303.136912,76.570323,191.425808,9762.716208
303.139532,19.142581,172.283227,9896.714274
303.142152,19.142581,153.140646,9839.286531
303.144772,19.142581,210.568389,9781.858789
303.147392,76.570323,210.568389,9877.571693
303.150012,114.855485,210.568389,9839.286531
303.152632,95.712904,287.138712,9839.286531
303.155252,76.570323,153.140646,9877.571693
303.157872,76.570323,210.568389,9762.716208
303.160492,76.570323,191.425808,9762.716208
303.163112,57.427742,153.140646,9973.284597
303.165732,57.427742,248.853550,9858.429112
303.168352,133.998066,210.568389,9839.286531
303.170972,95.712904,229.710970,9877.571693
303.173642,114.855485,172.283227,9877.571693
303.176312,76.570323,172.283227,9858.429112
303.178981,57.427742,133.998066,9934.999435
303.181651,76.570323,114.855485,9877.571693
303.184321,114.855485,153.140646,9762.716208
303.186991,57.427742,114.855485,9839.286531
303.189661,19.142581,172.283227,9820.143950
303.192331,38.285162,153.140646,9762.716208
303.195001,57.427742,114.855485,9781.858789
303.197671,76.570323,114.855485,9877.571693
303.200340,57.427742,95.712904,9801.001370
303.203010,114.855485,95.712904,9858.429112
303.205680,-19.142581,133.998066,9801.001370
303.208350,57.427742,95.712904,9858.429112
303.211020,95.712904,191.425808,9858.429112
303.213690,114.855485,210.568389,9762.716208
303.216360,153.140646,210.568389,9934.999435
303.219030,76.570323,76.570323,9973.284597
303.221700,57.427742,95.712904,9858.429112
303.224369,57.427742,133.998066,9954.142016
303.227039,19.142581,95.712904,9877.571693
303.229709,19.142581,248.853550,9801.001370
303.232379,114.855485,306.281293,9781.858789
303.235049,57.427742,287.138712,9820.143950
303.237719,57.427742,114.855485,9781.858789
303.240389,57.427742,95.712904,9839.286531
303.243059,153.140646,114.855485,9801.001370
303.245728,76.570323,191.425808,9705.288466
303.248398,38.285162,114.855485,9724.431046
303.251068,57.427742,229.710970,9781.858789
303.253738,19.142581,133.998066,9839.286531
303.256408,57.427742,191.425808,9877.571693
303.259078,19.142581,191.425808,9858.429112
303.261748,38.285162,172.283227,9915.856854
303.264418,133.998066,114.855485,9858.429112
303.267087,133.998066,191.425808,9934.999435
303.269757,57.427742,95.712904,9839.286531
303.272427,57.427742,210.568389,9954.142016
303.275097,38.285162,191.425808,9896.714274
303.277767,57.427742,287.138712,9858.429112
303.280433,57.427742,191.425808,9934.999435
303.283099,114.855485,76.570323,9896.714274
303.285764,19.142581,153.140646,9781.858789
303.288430,19.142581,191.425808,9781.858789
303.291096,76.570323,172.283227,9801.001370
303.293762,57.427742,229.710970,9781.858789
303.296428,57.427742,191.425808,9934.999435
303.299094,57.427742,133.998066,9934.999435
303.301760,-19.142581,172.283227,9839.286531
303.304426,57.427742,95.712904,9896.714274
303.307091,57.427742,114.855485,9934.999435
303.309757,76.570323,172.283227,9801.001370
303.312423,114.855485,229.710970,9820.143950
303.315089,76.570323,172.283227,9820.143950
303.317755,76.570323,210.568389,9858.429112
303.320421,95.712904,114.855485,9839.286531
303.323087,114.855485,210.568389,9858.429112
303.325752,76.570323,229.710970,9877.571693
303.328418,38.285162,114.855485,9915.856854
303.331084,95.712904,114.855485,9877.571693
303.333750,76.570323,191.425808,9877.571693
303.336416,76.570323,172.283227,9839.286531
303.339082,57.427742,287.138712,9820.143950
303.341748,114.855485,172.283227,9934.999435
303.344413,57.427742,210.568389,9934.999435
303.347079,76.570323,172.283227,9858.429112
303.349745,76.570323,153.140646,9820.143950
303.352411,114.855485,114.855485,9858.429112
303.355077,38.285162,133.998066,9820.143950
303.357743,38.285162,76.570323,9762.716208
303.360409,76.570323,229.710970,9877.571693
303.363074,-0.000000,153.140646,9839.286531
303.365740,19.142581,191.425808,9801.001370
303.368406,114.855485,229.710970,9762.716208
303.371072,57.427742,172.283227,9839.286531
303.373738,19.142581,133.998066,9839.286531
303.376404,57.427742,133.998066,9934.999435
303.379070,76.570323,153.140646,9877.571693
303.381736,76.570323,191.425808,9762.716208
303.384401,95.712904,114.855485,9839.286531
303.387048,57.427742,172.283227,9934.999435
303.389694,114.855485,229.710970,9858.429112
303.392341,19.142581,114.855485,9915.856854
303.394987,76.570323,210.568389,9839.286531
303.397634,-0.000000,172.283227,9896.714274
303.400280,19.142581,172.283227,9801.001370
303.402927,95.712904,210.568389,9877.571693
303.405573,76.570323,172.283227,9839.286531
303.408220,114.855485,114.855485,9820.143950
303.410866,57.427742,287.138712,9801.001370
303.413513,19.142581,210.568389,9820.143950
303.416159,76.570323,172.283227,9762.716208
303.418805,57.427742,95.712904,9839.286531
303.421452,76.570323,114.855485,9762.716208
303.424098,19.142581,114.855485,9820.143950
303.426745,76.570323,229.710970,9839.286531
303.429391,57.427742,95.712904,9820.143950
303.432038,57.427742,153.140646,9877.571693
303.434684,76.570323,114.855485,9877.571693
303.437331,-0.000000,133.998066,9762.716208
303.439977,57.427742,153.140646,9934.999435
303.442624,114.855485,191.425808,9973.284597
303.445270,19.142581,153.140646,9820.143950
303.447917,133.998066,172.283227,9877.571693
303.450563,133.998066,172.283227,9877.571693
303.453210,114.855485,191.425808,9820.143950
303.455856,57.427742,133.998066,9858.429112
303.458503,76.570323,172.283227,9820.143950
303.461149,76.570323,172.283227,9743.573627
303.463795,19.142581,133.998066,9896.714274
303.466442,95.712904,191.425808,9934.999435
303.469088,57.427742,133.998066,9743.573627
303.471735,95.712904,95.712904,9820.143950
303.474381,95.712904,210.568389,9877.571693
303.477028,19.142581,191.425808,9801.001370
303.479674,19.142581,248.853550,9858.429112
303.482321,76.570323,229.710970,9801.001370
303.484967,57.427742,114.855485,9801.001370
303.487614,76.570323,172.283227,9858.429112
303.490260,76.570323,172.283227,9839.286531
303.492884,76.570323,114.855485,9762.716208
303.495507,76.570323,210.568389,9877.571693
303.498130,57.427742,229.710970,9896.714274
303.500754,38.285162,248.853550,9820.143950
303.503377,153.140646,229.710970,9896.714274
303.506000,76.570323,210.568389,9858.429112
303.508624,114.855485,172.283227,9858.429112
303.511247,153.140646,287.138712,9896.714274
303.513870,76.570323,172.283227,9820.143950
303.516494,57.427742,57.427742,9858.429112
303.519117,114.855485,114.855485,9896.714274
303.521741,19.142581,172.283227,9877.571693
303.524364,19.142581,153.140646,9820.143950
303.526987,19.142581,248.853550,9801.001370
303.529611,57.427742,153.140646,9877.571693
303.532234,76.570323,210.568389,9820.143950
303.534857,114.855485,114.855485,9877.571693
303.537481,76.570323,153.140646,9858.429112
303.540104,19.142581,172.283227,9858.429112
303.542728,76.570323,114.855485,9877.571693
303.545351,114.855485,210.568389,9801.001370
303.547974,76.570323,153.140646,9839.286531
303.550598,76.570323,114.855485,9858.429112
303.553221,76.570323,210.568389,9839.286531
303.555844,76.570323,191.425808,9877.571693
303.558468,19.142581,153.140646,9896.714274
303.561091,133.998066,153.140646,9858.429112
303.563714,76.570323,133.998066,9915.856854
303.566338,76.570323,153.140646,9877.571693
303.568961,76.570323,248.853550,9915.856854
303.571585,38.285162,210.568389,9915.856854
303.574208,133.998066,229.710970,9858.429112
303.576831,76.570323,210.568389,9839.286531
303.579455,76.570323,172.283227,9839.286531
303.582078,57.427742,95.712904,9801.001370
303.584701,57.427742,95.712904,9801.001370
303.587325,19.142581,172.283227,9877.571693
303.589948,-38.285162,229.710970,9781.858789
303.592571,19.142581,210.568389,9762.716208
303.595195,114.855485,210.568389,9762.716208
303.597795,133.998066,153.140646,9781.858789
303.600394,19.142581,133.998066,9801.001370
303.602994,57.427742,114.855485,9858.429112
303.605594,38.285162,114.855485,9915.856854
303.608193,19.142581,153.140646,9896.714274
303.610793,76.570323,172.283227,9877.571693
303.613393,153.140646,153.140646,9877.571693
303.615993,76.570323,153.140646,9820.143950
303.618592,76.570323,191.425808,9858.429112
303.621192,57.427742,248.853550,9762.716208
303.623792,57.427742,153.140646,9762.716208
303.626392,76.570323,114.855485,9820.143950
303.628991,19.142581,133.998066,9896.714274
303.631591,19.142581,133.998066,9896.714274
303.634191,57.427742,191.425808,9934.999435
303.636790,95.712904,229.710970,9877.571693
303.639390,19.142581,153.140646,9820.143950
303.641990,76.570323,114.855485,9820.143950
303.644590,76.570323,172.283227,9820.143950
303.647189,76.570323,172.283227,9877.571693
303.649789,57.427742,76.570323,9801.001370
303.652389,114.855485,210.568389,9820.143950
303.654988,76.570323,210.568389,9858.429112
303.657588,76.570323,210.568389,9801.001370
303.660188,57.427742,114.855485,9896.714274
303.662788,57.427742,133.998066,9934.999435
303.665387,-19.142581,114.855485,9896.714274
303.667987,19.142581,210.568389,9781.858789
303.670587,114.855485,229.710970,9820.143950
303.673187,114.855485,172.283227,9877.571693
303.675786,57.427742,95.712904,9820.143950
303.678386,19.142581,153.140646,9915.856854
303.680986,-57.427742,248.853550,9820.143950
303.683585,95.712904,191.425808,9801.001370
303.686185,95.712904,114.855485,9801.001370
303.688785,114.855485,114.855485,9858.429112
303.691385,76.570323,191.425808,9877.571693
303.693984,114.855485,76.570323,9896.714274
303.696584,19.142581,172.283227,9820.143950
303.699184,76.570323,191.425808,9877.571693
303.701761,76.570323,114.855485,9820.143950
303.704340,114.855485,172.283227,9762.716208
303.706919,19.142581,114.855485,9820.143950
303.709498,76.570323,191.425808,9877.571693
303.712076,57.427742,287.138712,9896.714274
303.714655,76.570323,210.568389,9762.716208
303.717234,76.570323,191.425808,9896.714274
303.719813,38.285162,38.285162,9820.143950
303.722392,76.570323,133.998066,9915.856854
303.724970,114.855485,95.712904,9896.714274
303.727549,57.427742,287.138712,9858.429112
303.730128,153.140646,325.423874,9934.999435
303.732707,-19.142581,248.853550,9839.286531
303.735286,19.142581,95.712904,9743.573627
303.737864,76.570323,76.570323,9839.286531
303.740443,57.427742,95.712904,9896.714274
303.743022,133.998066,172.283227,9801.001370
303.745601,19.142581,210.568389,9801.001370
303.748180,76.570323,287.138712,9839.286531
303.750759,76.570323,210.568389,9762.716208
303.753337,133.998066,153.140646,9896.714274
303.755916,76.570323,114.855485,9839.286531
303.758495,19.142581,133.998066,9801.001370
303.761074,19.142581,191.425808,9896.714274
303.763653,95.712904,191.425808,9877.571693
303.766231,57.427742,95.712904,9781.858789
303.768810,76.570323,172.283227,9839.286531
303.771389,57.427742,191.425808,9934.999435
303.773968,76.570323,229.710970,9762.716208
303.776547,57.427742,153.140646,9877.571693
303.779126,38.285162,172.283227,9915.856854
303.781704,95.712904,114.855485,9839.286531
303.784283,38.285162,76.570323,9877.571693
303.786862,76.570323,153.140646,9877.571693
303.789441,114.855485,210.568389,9820.143950
303.792020,57.427742,114.855485,9896.714274
303.794598,76.570323,229.710970,9839.286531
303.797177,-0.000000,191.425808,9858.429112
303.799756,76.570323,172.283227,9820.143950
303.802335,19.142581,133.998066,9801.001370
303.804900,114.855485,114.855485,9801.001370
303.807465,76.570323,114.855485,9762.716208
303.810030,38.285162,133.998066,9820.143950
303.812595,114.855485,153.140646,9934.999435
303.815160,76.570323,191.425808,9858.429112
303.817725,19.142581,172.283227,9896.714274
303.820291,76.570323,172.283227,9820.143950
303.822856,57.427742,172.283227,9858.429112
303.825421,57.427742,172.283227,9858.429112
303.827986,95.712904,114.855485,9781.858789
303.830551,114.855485,191.425808,9934.999435
303.833116,76.570323,210.568389,9820.143950
303.835681,57.427742,248.853550,9954.142016
303.838246,76.570323,172.283227,9877.571693
