#time,accel_x,accel_y,accel_z
279.231441,57.427742,210.568389,9934.999435
279.234236,153.140646,287.138712,9801.001370
279.237030,57.427742,229.710970,9781.858789
279.239825,95.712904,210.568389,9820.143950
279.242619,76.570323,172.283227,9877.571693
279.245413,-19.142581,153.140646,9801.001370
279.248208,114.855485,153.140646,9820.143950
279.251002,57.427742,95.712904,9839.286531
279.253797,95.712904,95.712904,9896.714274
279.256591,114.855485,57.427742,9896.714274
279.259385,76.570323,210.568389,9858.429112
279.262180,76.570323,191.425808,9801.001370
279.264974,153.140646,191.425808,9743.573627
279.267769,19.142581,57.427742,9743.573627
279.270563,133.998066,19.142581,9915.856854
279.273357,76.570323,76.570323,9724.431046
279.276152,19.142581,267.996131,9781.858789
279.278946,95.712904,287.138712,9896.714274
279.281741,114.855485,267.996131,9915.856854
279.284535,38.285162,153.140646,9954.142016
279.287329,153.140646,133.998066,10049.854920
279.290124,38.285162,210.568389,9915.856854
279.292816,-76.570323,76.570323,9820.143950
279.295509,76.570323,133.998066,9992.427178
279.298202,153.140646,153.140646,9973.284597
279.300894,19.142581,248.853550,9781.858789
279.303587,19.142581,153.140646,9858.429112
279.306279,19.142581,191.425808,9839.286531
279.308972,-19.142581,76.570323,9743.573627
279.311665,38.285162,76.570323,9820.143950
279.314357,76.570323,114.855485,9877.571693
279.317050,38.285162,172.283227,9705.288466
279.319742,57.427742,191.425808,9705.288466
279.322435,133.998066,210.568389,9762.716208
279.325128,95.712904,114.855485,9839.286531
279.327820,76.570323,114.855485,9877.571693
279.330513,57.427742,172.283227,9954.142016
279.333205,57.427742,172.283227,9973.284597
279.335898,57.427742,191.425808,9934.999435
279.338591,133.998066,133.998066,9858.429112
279.341283,114.855485,210.568389,9877.571693
279.343976,114.855485,210.568389,9877.571693
279.346668,133.998066,229.710970,9801.001370
279.349361,95.712904,114.855485,9877.571693
279.352054,57.427742,191.425808,9934.999435
279.354746,76.570323,114.855485,9820.143950
