#time,accel_x,accel_y,accel_z
402.769097,19.142581,153.140646,9896.714274
402.772048,133.998066,210.568389,9896.714274
402.774999,76.570323,153.140646,9839.286531
402.777950,76.570323,172.283227,9839.286531
402.780900,57.427742,325.423874,9858.429112
402.783851,114.855485,287.138712,9820.143950
402.786802,38.285162,267.996131,9858.429112
402.789753,57.427742,191.425808,9954.142016
402.792704,19.142581,191.425808,9801.001370
402.795654,57.427742,172.283227,9896.714274
402.798605,-0.000000,248.853550,9781.858789
402.801556,57.427742,210.568389,9934.999435
402.804507,76.570323,172.283227,9858.429112
402.807458,38.285162,191.425808,9724.431046
402.810408,95.712904,287.138712,9858.429112
402.813359,76.570323,76.570323,9724.431046
402.816310,76.570323,76.570323,9686.145885
402.819261,133.998066,38.285162,9839.286531
402.822212,229.710970,57.427742,9801.001370
402.825162,76.570323,172.283227,9820.143950
402.828113,57.427742,287.138712,9858.429112
402.831064,57.427742,248.853550,9934.999435
402.834015,38.285162,133.998066,9934.999435
402.836966,76.570323,76.570323,9973.284597
402.839916,133.998066,76.570323,9915.856854
402.842867,57.427742,95.712904,9839.286531
402.845818,-19.142581,114.855485,9915.856854
402.848601,114.855485,191.425808,9954.142016
402.851383,19.142581,153.140646,9781.858789
402.854166,114.855485,210.568389,9839.286531
402.856949,153.140646,114.855485,9801.001370
402.859731,57.427742,95.712904,9801.001370
402.862514,38.285162,76.570323,9762.716208
402.865297,57.427742,210.568389,9743.573627
402.868079,38.285162,172.283227,9724.431046
402.870862,76.570323,210.568389,9781.858789
402.873644,133.998066,172.283227,9820.143950
402.876427,19.142581,133.998066,9896.714274
402.879210,95.712904,114.855485,9877.571693
402.881992,38.285162,114.855485,9915.856854
402.884775,57.427742,133.998066,9954.142016
402.887558,95.712904,191.425808,9934.999435
402.890340,133.998066,172.283227,9877.571693
402.893123,57.427742,114.855485,9896.714274
402.895905,114.855485,172.283227,9858.429112
402.898688,57.427742,248.853550,9858.429112
402.901471,114.855485,191.425808,9934.999435
402.904253,57.427742,114.855485,9896.714274
402.907036,19.142581,133.998066,9858.429112
402.909819,76.570323,210.568389,9839.286531
402.912601,76.570323,172.283227,9762.716208
402.915384,191.425808,153.140646,9801.001370
402.918166,19.142581,153.140646,9839.286531
402.920949,38.285162,76.570323,9801.001370
402.923732,76.570323,114.855485,9762.716208
402.926514,76.570323,191.425808,9877.571693
402.929297,38.285162,114.855485,9915.856854
402.932080,95.712904,229.710970,9820.143950
402.934862,114.855485,153.140646,9820.143950
402.937645,153.140646,114.855485,9820.143950
402.940428,76.570323,133.998066,9915.856854
402.943210,114.855485,114.855485,9858.429112
402.945993,76.570323,210.568389,9820.143950
402.948775,38.285162,172.283227,9858.429112
402.951558,57.427742,210.568389,9896.714274
402.954341,114.855485,210.568389,9877.571693
402.957123,114.855485,153.140646,9934.999435
402.959806,76.570323,229.710970,9801.001370
402.962489,57.427742,287.138712,9896.714274
402.965172,114.855485,210.568389,9877.571693
402.967855,76.570323,153.140646,9877.571693
402.970538,19.142581,153.140646,9781.858789
402.973221,114.855485,210.568389,9801.001370
402.975904,76.570323,229.710970,9858.429112
402.978586,19.142581,172.283227,9781.858789
402.981269,114.855485,172.283227,9820.143950
402.983952,76.570323,114.855485,9801.001370
402.986635,38.285162,38.285162,9743.573627
402.989318,57.427742,95.712904,9896.714274
402.992001,19.142581,133.998066,9801.001370
402.994684,19.142581,133.998066,9781.858789
402.997367,114.855485,210.568389,9934.999435
403.000050,76.570323,210.568389,9762.716208
403.002732,76.570323,210.568389,9762.716208
403.005415,57.427742,210.568389,9934.999435
403.008098,191.425808,191.425808,9839.286531
403.010781,19.142581,133.998066,9858.429112
403.013464,57.427742,153.140646,10011.569758
403.016147,38.285162,172.283227,10011.569758
403.018830,-0.000000,210.568389,9781.858789
403.021513,76.570323,267.996131,9915.856854
403.024196,248.853550,287.138712,9973.284597
403.026878,-57.427742,229.710970,9667.003304
403.029561,172.283227,248.853550,9934.999435
403.032244,76.570323,-38.285162,9686.145885
403.034927,-19.142581,114.855485,9801.001370
403.037610,76.570323,191.425808,9915.856854
403.040293,19.142581,95.712904,9743.573627
403.042976,172.283227,382.851616,9762.716208
403.045659,19.142581,133.998066,9781.858789
403.048341,191.425808,248.853550,9801.001370
403.051024,-76.570323,76.570323,9762.716208
403.053707,248.853550,229.710970,9915.856854
403.056390,-19.142581,191.425808,9781.858789
403.059073,57.427742,191.425808,9992.427178
403.061756,95.712904,210.568389,9877.571693
403.064439,76.570323,229.710970,9877.571693
403.067059,133.998066,248.853550,9896.714274
403.069678,133.998066,172.283227,9877.571693
403.072298,306.281293,344.566454,9934.999435
403.074918,-57.427742,172.283227,9705.288466
