#time,accel_x,accel_y,accel_z
249.220900,19.142581,133.998066,9839.286531
249.224417,76.570323,172.283227,9820.143950
249.227935,76.570323,210.568389,9839.286531
249.231452,76.570323,172.283227,9762.716208
249.234969,19.142581,153.140646,9858.429112
249.238486,76.570323,210.568389,9858.429112
249.242003,57.427742,153.140646,9743.573627
249.245521,95.712904,229.710970,9762.716208
249.249038,57.427742,191.425808,9934.999435
249.252555,57.427742,287.138712,9896.714274
249.256072,57.427742,306.281293,9839.286531
249.259590,133.998066,248.853550,9801.001370
249.263107,95.712904,153.140646,9934.999435
249.266624,57.427742,114.855485,9896.714274
249.270141,76.570323,172.283227,9820.143950
249.273659,19.142581,95.712904,9877.571693
249.277176,57.427742,95.712904,9896.714274
249.280693,57.427742,57.427742,9858.429112
249.284210,57.427742,229.710970,9820.143950
249.287728,95.712904,191.425808,9839.286531
249.291245,38.285162,114.855485,9724.431046
249.294762,38.285162,38.285162,9762.716208
249.298279,133.998066,38.285162,9915.856854
249.301797,57.427742,153.140646,9743.573627
249.305314,38.285162,267.996131,9820.143950
249.308831,19.142581,153.140646,9896.714274
249.312348,57.427742,153.140646,9934.999435
249.315866,76.570323,133.998066,9973.284597
249.319383,153.140646,153.140646,10049.854920
249.322900,57.427742,248.853550,9992.427178
249.326417,38.285162,114.855485,9801.001370
249.329935,76.570323,76.570323,9915.856854
249.333452,38.285162,210.568389,9915.856854
249.336969,19.142581,172.283227,9781.858789
249.340486,95.712904,210.568389,9820.143950
249.343044,76.570323,210.568389,9762.716208
249.345601,57.427742,153.140646,9743.573627
249.348159,133.998066,210.568389,9801.001370
249.350717,76.570323,76.570323,9781.858789
249.353274,76.570323,95.712904,9743.573627
249.355832,76.570323,153.140646,9762.716208
249.358389,19.142581,153.140646,9781.858789
249.360947,76.570323,210.568389,9820.143950
249.363504,114.855485,153.140646,9954.142016
249.366062,38.285162,191.425808,9877.571693
249.368620,19.142581,191.425808,9896.714274
249.371177,114.855485,267.996131,10011.569758
249.373735,76.570323,153.140646,9877.571693
249.376292,76.570323,153.140646,9877.571693
249.378850,133.998066,114.855485,9858.429112
249.381407,38.285162,229.710970,9896.714274
249.383965,114.855485,153.140646,9858.429112
249.386523,19.142581,153.140646,9858.429112
249.389080,19.142581,172.283227,9820.143950
249.391638,19.142581,153.140646,9839.286531
249.394195,76.570323,153.140646,9762.716208
