#time,accel_x,accel_y,accel_z
262.017936,76.570323,133.998066,9705.288466
262.020521,133.998066,210.568389,9839.286531
262.023105,57.427742,191.425808,9973.284597
262.025690,38.285162,229.710970,9839.286531
262.028274,114.855485,133.998066,9934.999435
262.030859,172.283227,76.570323,10068.997501
262.033443,114.855485,153.140646,9934.999435
262.036148,57.427742,95.712904,9896.714274
262.038853,95.712904,76.570323,9915.856854
262.041557,57.427742,229.710970,9801.001370
262.044262,-19.142581,76.570323,9762.716208
262.046966,172.283227,229.710970,9915.856854
262.049671,-57.427742,153.140646,9781.858789
262.052376,-0.000000,172.283227,9724.431046
262.055080,114.855485,114.855485,9801.001370
262.057785,-19.142581,114.855485,9705.288466
262.060490,76.570323,172.283227,9762.716208
262.063194,133.998066,229.710970,9877.571693
262.065899,76.570323,114.855485,9762.716208
262.068603,95.712904,172.283227,9839.286531
262.071308,153.140646,210.568389,10011.569758
262.074013,57.427742,133.998066,9934.999435
262.076717,38.285162,172.283227,9915.856854
262.079422,57.427742,172.283227,9973.284597
262.082126,76.570323,172.283227,9858.429112
262.084831,114.855485,210.568389,9858.429112
262.087536,153.140646,210.568389,9915.856854
262.090240,76.570323,229.710970,9801.001370
262.092945,114.855485,191.425808,9934.999435
262.095650,19.142581,248.853550,9801.001370
262.098354,76.570323,210.568389,9762.716208
262.101059,76.570323,172.283227,9858.429112
262.103763,76.570323,210.568389,9762.716208
262.106468,95.712904,133.998066,9743.573627
262.109173,76.570323,210.568389,9858.429112
262.111877,19.142581,191.425808,9896.714274
262.114582,-38.285162,153.140646,9820.143950
262.117287,76.570323,114.855485,9801.001370
262.119991,114.855485,210.568389,9877.571693
262.122696,-19.142581,114.855485,9858.429112
262.125400,57.427742,95.712904,9801.001370
262.128105,19.142581,153.140646,9801.001370
262.130810,19.142581,172.283227,9801.001370
262.133514,76.570323,172.283227,9877.571693
262.136219,191.425808,172.283227,9858.429112
262.138923,114.855485,114.855485,9839.286531
262.141628,76.570323,191.425808,9877.571693
262.144349,57.427742,76.570323,9877.571693
262.147071,95.712904,95.712904,9896.714274
262.149792,76.570323,172.283227,9877.571693
262.152513,95.712904,191.425808,9934.999435
262.155235,76.570323,172.283227,9877.571693
262.157956,38.285162,114.855485,9915.856854
262.160677,19.142581,153.140646,9858.429112
262.163398,114.855485,133.998066,9877.571693
262.166120,19.142581,153.140646,9781.858789
262.168841,95.712904,133.998066,9743.573627
262.171562,38.285162,76.570323,9762.716208
262.174284,76.570323,133.998066,9781.858789
262.177005,76.570323,172.283227,9839.286531
262.179726,57.427742,95.712904,9801.001370
262.182448,76.570323,114.855485,9839.286531
262.185169,76.570323,172.283227,9877.571693
262.187890,19.142581,210.568389,9781.858789
262.190611,76.570323,153.140646,9801.001370
262.193333,57.427742,191.425808,9934.999435
262.196054,114.855485,114.855485,9858.429112
262.198775,38.285162,114.855485,9896.714274
262.201497,95.712904,153.140646,9934.999435
262.204218,153.140646,133.998066,9934.999435
262.206939,191.425808,210.568389,9877.571693
262.209661,76.570323,114.855485,9820.143950
262.212382,95.712904,229.710970,9820.143950
262.215103,57.427742,114.855485,9781.858789
262.217824,114.855485,76.570323,9896.714274
262.220546,76.570323,114.855485,9820.143950
262.223267,76.570323,114.855485,9839.286531
262.225988,19.142581,191.425808,9801.001370
262.228710,38.285162,114.855485,9915.856854
262.231431,19.142581,153.140646,9801.001370
262.234152,76.570323,153.140646,9781.858789
262.236873,114.855485,287.138712,9839.286531
262.239595,76.570323,114.855485,9801.001370
262.242316,57.427742,76.570323,9801.001370
262.245037,38.285162,76.570323,9820.143950
262.247759,76.570323,153.140646,9877.571693
262.250480,57.427742,229.710970,9839.286531
262.253182,57.427742,210.568389,9915.856854
262.255884,76.570323,210.568389,9858.429112
262.258586,76.570323,172.283227,9877.571693
262.261288,57.427742,114.855485,9820.143950
262.263991,95.712904,210.568389,9877.571693
262.266693,76.570323,172.283227,9839.286531
262.269395,76.570323,172.283227,9858.429112
262.272097,76.570323,210.568389,9820.143950
262.274799,95.712904,210.568389,9762.716208
262.277501,76.570323,133.998066,9896.714274
262.280203,38.285162,133.998066,9877.571693
262.282905,19.142581,133.998066,9858.429112
262.285607,76.570323,172.283227,9820.143950
262.288310,57.427742,95.712904,9781.858789
262.291012,76.570323,114.855485,9820.143950
262.293714,114.855485,153.140646,9820.143950
262.296416,76.570323,114.855485,9801.001370
262.299118,76.570323,210.568389,9820.143950
262.301820,76.570323,229.710970,9820.143950
262.304522,95.712904,210.568389,9762.716208
262.307224,76.570323,172.283227,9877.571693
262.309926,133.998066,153.140646,9877.571693
262.312629,76.570323,210.568389,9877.571693
262.315331,57.427742,287.138712,9858.429112
262.318033,57.427742,229.710970,9839.286531
262.320735,38.285162,248.853550,9858.429112
262.323437,19.142581,191.425808,9858.429112
262.326139,114.855485,191.425808,9762.716208
262.328841,95.712904,172.283227,9839.286531
262.331543,114.855485,114.855485,9801.001370
262.334245,19.142581,95.712904,9877.571693
262.336948,95.712904,76.570323,9915.856854
262.339650,38.285162,133.998066,9877.571693
262.342352,19.142581,153.140646,9781.858789
262.345054,76.570323,172.283227,9820.143950
262.347756,76.570323,114.855485,9839.286531
262.350458,76.570323,172.283227,9820.143950
262.353160,95.712904,172.283227,9839.286531
262.355862,114.855485,114.855485,9839.286531
262.358564,76.570323,153.140646,9839.286531
262.361241,95.712904,172.283227,9858.429112
262.363917,114.855485,172.283227,9877.571693
262.366593,114.855485,172.283227,9877.571693
262.369269,76.570323,153.140646,9820.143950
262.371945,114.855485,153.140646,9877.571693
262.374621,38.285162,133.998066,9877.571693
262.377297,114.855485,191.425808,9801.001370
262.379973,57.427742,153.140646,9934.999435
262.382649,76.570323,114.855485,9858.429112
262.385325,76.570323,172.283227,9858.429112
262.388002,114.855485,172.283227,9839.286531
262.390678,76.570323,172.283227,9820.143950
262.393354,19.142581,153.140646,9801.001370
262.396030,38.285162,153.140646,9820.143950
262.398706,76.570323,172.283227,9820.143950
262.401382,76.570323,210.568389,9820.143950
262.404058,95.712904,114.855485,9801.001370
262.406734,57.427742,95.712904,9839.286531
262.409410,19.142581,153.140646,9781.858789
262.412086,19.142581,153.140646,9896.714274
262.414762,114.855485,172.283227,9839.286531
262.417439,76.570323,153.140646,9839.286531
262.420115,76.570323,153.140646,9839.286531
262.422791,76.570323,153.140646,9858.429112
262.425467,19.142581,191.425808,9839.286531
262.428143,19.142581,248.853550,9801.001370
262.430819,76.570323,210.568389,9801.001370
262.433495,38.285162,114.855485,9915.856854
262.436171,57.427742,153.140646,9877.571693
262.438847,19.142581,191.425808,9896.714274
